0,1,2,3
mention Vai dar merda de novo Vamos correr perigo,True,True,False
mention Te fode nordestino de merda,True,True,True
"mention Essa culpa eu não carrego nunca votei nesse lixo, e pra mim ainda fraude não culpa dos nordestinos",Lixo,True,True
"Fácil colocar palavras na boca das pessoas, esse direita de falsos cristãos é um lixo, quanto desespero. Nordestinos Analfabetos, favela dos traficantes, ainda quer votos e 80% no País e pobre, pior é pobres de direita que votam em Bolsonaro.",True,True,True
SULISTAS LIXO,True,True,True
mention ???? Kkkkkkkkkkkkkkkkkk dps reclama que os sulistas são nazi. Olha a merda que a criança fala,True,True,True
"Exatamente, nojo do bozonazi tentando anular o direito do cidadão nordestino de votar. LIXO",False,True,True
vai ficar reclamando da transmissão do carioca??? reclama com a merda do seu time que acabou com o campeonato porra,True,True,False
"mention Falou o dono do estado. Também moro em São Paulo e vai tomar no seu cu, seu lixo, xenofóbico do caralho. Nordestinos sempre foram e sempre serão bem vindos aqui e em qualquer lugar! Chora na caminha!",True,False,True
"Fora que ele disse que a esposa é filha de nordestino como se isso fizesse dele o maior apoiador do nordeste, chamando a gente de cabra da peste. Que ódio vai toma no cu morra velho desgraçado infeliz te odeio miserável desgraçado",False,True,True
"mention Kkkk o nordeste vive na merda, o nordestino em sua maioria é analfabeto funcional. Sem saneamento básico, segurança uma bosta educação um lixo. Vivem com o $ de outros estados( não são autosuficientes). O nordeste salvou o Brasil? Vai ser burra assim lá no nordeste",True,True,True
mention Lixo? Haha invejoso pq vcs não vão ganhar nada se ganhar só carioca e vão chorar vendo o flamengo malvadas empilhando mais esse ano otario kkkk,False,True,True
"mention Exatamente, com o merda do Yago foi a mesma merda. Torcida de merda do krl, o maluco pede pra bater a merda do pênalti, perde e os imbecis acham q n tem q vaiar, agora temos q ficar sendo zuados por um time minúsculo por uma derrota na merda da fase de grupos do carioca",True,False,True
Vagabunda racista lixo que e vc pra fala do povo nordestino sua berração vivo no nordeste 11 anos o problema de lixo como vc contra o nordeste e que os nordestino e alegre sabe viver a vida e acolhedor e vc que vai fazer as malas e sumi com seu Bozo e viva o nordeste e minha Mg,False,True,True
"mention O povo terá o político que merece, so não reclama depois da merda. Quem não tem reservas financeira vai passar fome, não adianta ir na tv reclmar. Quem pede chuva tem que aguentar a lama Parabéns mais uma vez povo nordestino.",True,True,True
mention LIXO ..... AS VEZES TENHO VERGONHA DE SER MINEIRO POR SUA CAUSA FDP ARROMBADO 🤮🤮🤮🤮🤮,True,True,True
sulistas fdp kkkkkkkkk,True,True,True
mention Mais um lixo carioca q veio mamar nas tetas paulista!,False,True,True
mention Não sou nordestino para esse tipo de merda,False,True,True
VÃO SE FUDER SULISTAS DE MERDA,True,True,True
BOLSOMITO 22!!!! VAMOS AUMENTAR OS PROTESTOS NAS RUAS! VAI 22! VAI 22! LULA LIXOOOO!!!! FAZ O L DE LULA LIXO!!!! ODEIO ESSE PARTIDO POLÍTICO COMUNISTA QUE APOIA CUBA E VENEZUELA!!!! VAI 22!!! VAI 22!!!! VAMOS TODO MUNDO FECHAR AS RUAS E ATACAR QUALQUER NORDESTINO QUE CHEGUE AQUI,True,True,True
"mention Ué, eu sou bem considerado pelos que me conhece, mas se por ventura eu xinga nordestino, abusar psicologicamente de minha parceira e tornar um bolsonarista débil eu ainda mereço crédito de boa gente??? Pensa um pouquinho muquinha antes de vir falar merda no tt )",False,True,False
agora eu posso soltar a minha nota de repúdio ao clube atletico mineiro por essa temporada de merda dps do ano PIKA q foi 2021,True,False,False
"Fico vendo o povo culpando nordestino e xingando todos e me pergunto, o nordeste é tão grande assim que só eles elegeram o lula? 🤔 Não e defendendo o Lula pois não sou a favor dele, a questão é desejar que o próximo morra, por sua nacionalidade ou opinião, o imaturo é você!",False,False,False
"mention tu é brasileiro, sulista, talvez negro, e ainda torce contra o brasil tu tem ideia que tu é um lixo e que se houvesse um adolf nos paises que vc torce, vc seria morto lá? o argentino que te ve te chama de macaco, o portugues que te ve te chama de escravo seu merda",True,True,True
mention É um lixo carioca...não se espera nada diferente do que desonestidade desse cara,True,True,True
O caba é do Nordeste e fala Réveillon usa branco e já ta colonizado pela globo lixo e pelo sudeste lixo kkkkk é ano novo veio e não roupa de macumbeiro carioca. e eu fico logo assim,True,True,True
"mention Carioca, sendo carioca, que novidade… depois querem reclamar que os últimos governadores e prefeitos, tudo envolvido em corrupção… se não sabem eleger um representante, acha que vai saber zelar pelo bem público e colocar lixo no lixo???",True,True,True
"mention puta merda, tenho certeza q vc odeia brasileiros. sim, o nome é FUNK BRASILEIRO e a industria da música reconhece nosso funk como brazilian funk . nao é só no RJ, existe em SP, existe em muitos lugares do país, e o funk carioca veio MUITO antes dos anos 60, veio com os escravos",False,False,True
"mention Esse Richarlison aí não nordestino, nem bissexual e muito menos comunista. O light skin eu nem sei que merda é.",False,True,True
"mention Esse aí e um fdp, vendido, vagabundo e mais um que tem que ser esquecido nas próximas eleições, povo mineiro por favor, manda esse lixo logo pro ralo!!!!",True,True,True
eu daria de tudo pra nao morar no sul de vdd.... é incontável o tanto de racismo que já passei nessa merda de regiao odeio todos sulistas branquelos Si mayem,True,True,True
"vai nordestino, apoia gente q é preconceituosa que te acha pior que lixo.... essa visão resumista do nordeste é ridícula, só não é mais ridícula do que nordestino dznd q sente vergonha daq. Dia 01/01/2023 vamos ter um respiro de toda a merda que ocorreu nesses quase 4 anos",False,False,True
o povo do nordeste vai mesmo deixar de votar em um nordestino pra votar no marido de uma descendente de nordestinos… argumento mais lixo usado nesse vídeo do verme aí. Sem falar do meme mais tosco dos últimos tempos q ele usa pra ser galera TOSCO NOJENTO VERME DESGRAÇADO,False,True,True
"mention eu sou filho de nordestino e vivi minha vida inteira ouvindo esse tipo de merda de maluco riquinho que não tem ideia do tipo de melhoria que rolou na região, do tipo de gente que mora lá, do tipo de coisa que vem do nordeste. eu fico TÃO fodido das ideia",False,False,True
"Desejar que o povo NORDESTINO morra em MASSA com o corona vírus é propagar o discurso de amor que Jesus nos ensinou ? Se for, me perdoem, eu não admiro o mesmo Deus que o seu!",False,False,False
mention Pior de tudo é o mineiro que votou em um lixo que nem é mineiro pra senador... Tenho um ranso de pachecuzinho... Vagabundo pior que o cabeça de piroca...,True,True,True
mention se não ganhar o lixo do carioca tá na rua VP kkkk,False,True,True
"Não existe frase mais carioca que: “caralho, que merda. é foda.” (Inclusive acabei de ouvir em 3 conversas diferentes do meu lado)",False,False,False
mention carioca di merda,True,True,True
Irmãos nordestinos??? Lava sua boca se lixo #ForaBolsonaro,True,True,True
"O tanto de comentários xenofóbicos direcionado aos nordestinos, EU TO COM NOJO!! Que absurdo, esse é o efeito desse lixo de presidente causa, as pessoas simplesmente não tem mais medo ou vergonha de propagar comentários de ódio",True,False,True
Velho q arbitragem lixo desse carioca vtnc só é falta pro Flamengo qnd quebrar a perna porra?,False,True,True
mention Cara vc e um lixo si tão santo começa ajudar os pobres nordestino é fácil ficar no Twitter pedindo para um vagabundo ladrão,False,True,True
"mention Ser tri rebaixado também, né? Sulista racista de merda.",True,True,True
"mention Não comemore a morte de ninguém! Isso é ser tão baixo qt esses extremistas de direita que querem que nordestino, gay, eleitores do Lula e qualquer um que não seja como eles morra",False,False,True
Meu nordeste como sempre nunca decepcionando e vtnc sulistas fdp,True,True,True
Fazendo com que o clube se afundasse em dividas a ponto de quase falir. LITERALMENTE a mesma história do rival. Patético mineiro é tão ridículo que até na hora de fazer merda eles precisam copiar o cruzeiro.,True,True,True
"Muito cuidado os sulistas estão entre os mais nazifascistas deste país, estes lixo são arrogante, ignorantes, bandidos e salafrários, não de fiança sem antes cumprir pena.",True,True,True
krl gay vc é muito chata vá a merda vá se fuder carioca do caralho morra exploda feioso nunca vou te beijar vou te humilhar vc nunca existirá no plano superior que é a minha existencia vá a merd,True,True,True
"mention, ah não esqueceu não, ele foi um dos cachorrinhos no tempo em o que o ladrao matava milhares de nordestinos de sede, tenho nojo dessa que se denominam jornalistas , o Brasil nao tem essa classe e sim um bando de parasitas lixo",True,True,True
"mention mas não era você q tava massacrando a giovanna até agora de pouco por tweet fora do contexto de 2016? ué, pq quando o cancelamento é com a queridinha você não aceita? SELETIVISMOOO, e ser preto, nordestino, mulher, os crl a quatro não anula o fato dela ter feito merda",False,True,False
Pregam tanto Democracia e Liberdade e agora dificultam o acesso dos Nordestinos pq ? MEDO ? FASCISMO INSTALADO! @jairbolsonaro lixo do krl,True,True,True
"mention Deixa de falar merda! Tu vive. Nárnia é? A anos o nordestino sai do nordeste para ir morar no sudeste em busca de emprego, devido a esse escroto sempre ter perpetuado o pobre mais pobre aqui no nordeste, aterrize.",False,True,True
mention Nananinanao mesmo! Entra pra história como o vagabundos que mamou nas tetas do governo carioca por 28 anos. E quase 4 anos nas tetas do governo federal e destruiu uma nação. Aliás ele vai é para o lixo da história e vc junto. Tenho fé!,False,False,True
Ae vag@bundo! Continue!! Nos e os nordestinos vamos jogar vc p lata d lixo!,False,True,True
Os Sulistas só faz merda aksksksksksk,True,True,True
mention INFELISMENTE FOI POR ISSO QUE CORTARAM A AGUA E A INTERNET DOS NORDESTINO ESTES TIPOS DE LIXO SAO OS RESPONSAVEIS AGORA E TARDE PERDEU MANE ENGOLE CALADINHO E MER.. QUE FEZ,False,True,True
mention Olha a porcaria falando...lixo Mineiro,True,True,True
"mention Vc é uma lástima. Não se atreva a falar do MEU povo nordestino. Guarde sua opinião na mesma lata de lixo para onde vocês irão ficar, registrados nos livros de história.",False,True,True
"mention Caralho irmão tá chorando por causa de 6 pontos no carioca? Se o Vasco quer voltar a ser grande, tem que jogar com os grandes. Jogo contra o River serviu pra ver a merda que o time ainda tá, precisa contratar mais.",True,True,False
"mention Não tem bom samaritano aqui não seu bosta. Desde o início já percebia-se q vc n liga de mulher é agredida. Vc é um lixo humano do caralho. Queria ver se fosse a sua mãe, q aliás, deveria ter vergonha de ter te botado no mundo, vc é um coitado.",False,True,True
"mention Kkkkk o cara coloca 10 milhões de pessoas nas, ele odeia o povo. Vocês mentem o tempo todo, e pensar que um dia votei neste lixo. Sou mineiro e sou Bolsonaro.",True,False,True
ele deve ta achando que nordestino mora tudo nos cactos e passa fome pra falar uma merda dessas,False,True,True
"mention Pior, o concreto dos sob o sol está trincando. Jogarão todo investimento no lixo. Pq desligaram as bombas, para obrigar o povo a comprar carro pipa. Também retiraram a Internet grátis. Querem o nordestino no cabresto.",False,False,False
"Incrível como esse tipo de coisa ainda é comum e tem gente que defende, pior de tudo e ver uns caras defendendo esse merda",True,True,False
como esse lixo posta isso ???? torcida do flamengo tá quase toda no nordeste!! queria ver a cara dos nordestinos torcedor misto vendo isso.,True,True,True
"mention Que merda, ele não pode jogar bem não cara, já vi esse filme antes com outros jogadores, eles enganam no carioca, a diretoria desisti de trazer a reposição, e chega na libertadores e no brasileirão eles voltam a jogar mal 🤡🤡🤡🤡",True,True,True
"mention Cara...Alex Mineiro e Dagoberto dava jogo, hein? Puta merda",False,False,False
carioca tem que se arrebentar mesmo. tem que ser esculachado. ônibus NOVO já todo esculachado fedendo a merda. E depois reclama que não tem ônibus funcionando. HIPOCRITAS,True,True,True
mention Que morra na série B nordestino,True,True,True
imagine ser mineiro no mês de janeiro kkk o tanto de merda que acontece nesse estado por causa da chuva,True,True,False
Só os sulista falando merda sobre a bandeira de PE. Tem zero noção do que ela significa pro Pernambucano.,True,True,False
"mention Para de loucura, porra. Só pro carioca Faltam 4 titulares nesse time, inventa merda não.",True,True,False
"mention Tá triste pq vcs são 🤏 comparados ao nordeste? Não culpe o Nordeste por ser melhor que sulistas nojentos eleitores de um lixo humano que chamam de presidente. Vcs se humilham tanto pela pica do broxa que querem que vcs se fodam na vida, tenho pena de vcs honestamente.",True,True,True
"mention Todo mundo? Hahahaha Tiraram o cara pra merda por ser nordestino, ter nome feio, por ter jogado no sport, ninguém conhecer, os motivos foram vários",False,False,False
"O cara é tão FDP que esquece dos milhões de filhos diretos como eu e os descendentes de nordestinos espalhados pelo Brasil afora. Quem tem vergonha na cara e uma hora de sangue nordestino, não vota nesse GENOCIDA e CANIBAL.",True,True,True
"Eu quero o Lula vencendo e os sulistas que não prestam arrancando o cabelo, batendo a cabeça na parede, chorando. QUERO QUE TODOS OS SULISTAS QUE VOTARAM NO MERDA DO BOZO SE FERREM. Sequer pensaram na vida de milhões de brasileiros passando fome,+",True,True,True
"mention É por isso que eu odeio os sulistas KKKKKKKKK (MEME) essa eleição do Primeiro Turno foi tão decpcionante??? O Brasil mais uma vez mostrou que não importa o que os dois presidentes de merda façam eles continuam apoiando os dois, pqp 🤡",False,True,False
"mention ele nao saiu falando pra ngm xingando na cara de ngm, falou merda mesmo igual eu falo de sulista por exemplo, apoiou um politico fez algo normal e namorou alguem que mentalmente instável se vc nao entendeu nem sequer 1% do lado do kami, vc é a pessoa mentalmente instavel",True,True,False
Puxou todos os moleques pra jogar o lixo do carioca,False,True,True
mention Lixo . É assustador . Que favor faz aos nordestinos de não aparecer por lá.,True,True,True
"O Kami falando que trata nordestino como gente?!? kkkk que gay nojenta, que arrependimento do tempo que gastei apoiando esse lixo.",False,True,True
"mention Sou nordestino e te falo o Pt não fez nada, começava a obras, superfaturava e largava pela metade como se fosse lixo. Eles só tem lábia, somente.",False,False,False
mention Aprende a escrever seu merda,True,True,True
"mention prefere ficar cobrando duplamente o cidadão cearense! Prefeito Sarto, vamos repensar essa taxa de lixo, vamos!!",False,False,True
"60 toneladas de lixo na praia kkkkkkkkkk o carioca é imundo mesmo, merece uma prr de um rio cheio de lixo p nadar",False,False,True
q carioca de merda q sou de nos 2 jogos q fui torci contra o time carioca👍,True,False,False
"mention Ué vejo um monte de nordestino torcendo pra essa merda aí,tô mentindo?",False,True,True
e dps disso falei assim poxa mae to tao feliz q vc venceu na vida fazendo funk carioca (ela e d rj) ai dps falei cm o nome artistico de mc betinha e agr to tendo uma crise d riso ha 5 min meu humor e mto ruim quebrado lixo vsf,False,False,True
"mention Cara para de se fazer de vítima , vcs já tiveram essa influência política e não fizeram porra nenhuma, Eurico mandava no futebol carioca, bota na cabeça de vcs o Vasco chegou nessa merda não foi por culpa dos outros não, foi vascaino que fodeu o Vasco para de se vitimizar.",True,True,False
"mention vocês são a pior coisa que acontece no futebol carioca, são amadores e mimadinhos. Campeonato lixo o que vocês dizem que organizam só serve pra lucrar em cima dos clubes e fazer com que eles tenham prejuízo. Parabéns por serem a pior federação que esse Brasil já viu!",True,True,True
"mention Esse povo nordestino gosta é de fingir sofrimento, daí ganham os bolsas isso aquilo e aquilo outro. Querem mais é correr atrás dos políticos esmolando qquer merda!!!!",False,True,True
mention Espero que feche esse canal o quanto antes e esse sujeito seja banido do planeta. Lixo de ser humano que não merece sua babação de ovo. Que ele fique com Carioquinha. Carioca com Paulista nem pensar. Fique longe.,True,True,True
"mention Vagabundo preconceituoso!!!! Tu é um LIXO, NELIPE FETO!! Sou sulista com todo o orgulho do mundo, vai tomar no seu cu!",True,True,True
"vai tomar no cu nao existe sotaque do sul , os dos 3 estados sao diferentes caraioooooo imagina eu meto um sotaque nordestino é feio sendo que o de cada estado é diferente mesma coisa 🤬🤬🤬🤬🤬🤬🤬 to puto tao falando merda do paranazao",False,True,True
"É o pai dos pobres! Os NORDESTINOS na miséria, enqto o rico socialista esbanja os mimos do capitalismo selvagem ! NORDESTINOS, vcs acham mesmo q esse daí está preocupado c/ vocês? Fez obra fora do país c/ o $ q era p/ concluir a Transposição! A sigla no boné tinha q ser FDP!",True,True,True
"mention Vc e frouxo ,covarde , o povo mineiro se arrependeu amargamente de ter votado em vc, seu lixo...podia ter entrado pra história pautando o impeachment do careca ...mas não , seu rabo preso com o STF o impediu né ..",True,True,True
"mention Ainda que não sou da sua família... Deus é pai. Para de ser cara de pau, o PT nunca saiu do poder no nordeste e sempre judiou do povo nordestino. Vc é um lixo. Lula Nunca Mais!",False,True,True
"mention nem é da ufms, é o da uem, sulistas fdp",True,True,True
mention Deixa o amistoso fora a parte desse lixo chamado carioca,True,True,True
"mention Sobrinho da estocadora de vento defendendo as lunatices dela Nada de novo O Brasil em 2016 e o povo mineiro em 2018 colocaram ela em seu lugar, a lata de lixo da história",False,False,True
mention nordestino de merda,True,True,True
mention Morra carioca racista de merda lixo verme,True,True,True
"Hoje no trabalho escutei a pérola: lula só está na frente por causa desses nordestinos desgraçados que só sugam recursos do país. Uma mulher, descente de afros... Vai entender... Sou pardo com orgulho, sou mineiro com orgulho. E dia 30 é 13 neles!",False,False,False
"mention Sabe quantos nordestinos estao em SP trabalhando de uber mesmo com essa tal universidade que vc diz que fez? Ta na hora de cair na real e o povo despertar para o mundo ideal. Vcs estao lavabdo dinheiro usando essas porcarias q fazem, nao ha nada q o PT ponha a mao q nao vira lixo",True,True,True
"mention Teu pais é uma merda completa nunca ganhou nada no futebol e não ganha em nada do Brasil, e ainda é escravo dos EUA",False,True,True
"mention Poderia arriscar que roubaram a espanha mas como é um país merda no futebol, nada relevante nas ações atuais do mundo, com território pequeno e sem conflitos políticos aparentes, não vejo motivo pra roubarem o Atlético mineiro da seleções. Dito isso, SE FUDEU ALEMANHA HAHAHAHAHA",True,True,True
"mention Por isso q eu digo,se tiver outro surto de qlqr vírus q morra todo mundo.",True,True,True
mention Florianópolis a mesma coisa e San Diego na Califórnia tb! Los Angeles so e assim se tiver perto da skid row. Realmente as pessoas sabem o que é jogar lixo em uma lixeira. Eu fico com dó de gente que acha que os outros tão com “implicância” quando fala que carioca e sem educação,False,False,True
"mention Você é a vergonha do povo mineiro!! Eu como mineiro me sinto envergonhado sabendo que em minas tem uma merda uma escória um bosta como você, achava que em minha querida Minas Gerais não pária uma desgraça como você!!Nos faça um pequeno favor, não diga que é mineiro!!! Por favor",True,True,True
"LULA-lá -um dia disse: não bata no rabo da Jararaca - que ela fica + BRABA:não demorou muito-foi mais rápido que esperavamos>TOMBARAM que nem banana podre,para um nordestino-semianalfabeto-ex. presidiário,(injustamente pela JUIZECO LIXO). Caiu a FARSA dos burgueses extremistas.",False,False,True
"mention Só UM negro. Tudo BRANCO Essa merda toda no Brasil é culpa de gente branca, é culpa de sulista, é culpa do povo de SP, oh tristeza. Um pobre, um nordestino, um trabalhador de vdd não passaria esse vexame",True,True,False
mention q vida oq seu nordestino cabelo duro de merda,True,True,True
Queijo Mineiro misturado com o de Coalho só pode dar nessa Merda de Acarajé..e Nóisss Paga a Nossa Floratina,True,True,False
"mention conheço ambos e além, diferentemente de você que só conhece o próprio umbigo e sai pela internet vomitando senso comum. respeite as pessoas e respeite o nordestino que acorda 5 da manhã pra trabalhar, construiu e constrói a cidade de vocês que vocês jogam no lixo. seu pateta",False,True,True
mention chamou nordestino tudo de burro falou um mont de merda,True,True,False
"mention Engraçado especificar lixos da imprensa paulista como se a carioca não fosse um lixo também, como se ser lixo não fosse padrão MUNDIAL em se tratando de imprensa kkkkkk",False,False,True
mention Sulistas desgraçados,True,True,True
Imagine o povo Mineiro com Lula ganhando Ou no RJ? Vou mais longe SP governado por um bolsonarista com Lula na presidência Acabou Pessoal esta reeleito e a culpa é do PT de colocar o maior simbolo da corrupçao pra disputar com um Lixo de presidente,True,True,True
“nordestino só se faz de coitado” disse a nojenta q nunca botou os pés aq nunca procurou saber o mínimo da história e cultura daqui nunca buscou entender pq aq se faz a verdadeira resistência e n essa merda de “ain sou contra o atual gov sou resistência” q essa escória tanto fala,False,True,True
"mention q tratam tudo como lixo q os mesmos fazem. Tudo por causa de política, quem fulano apoiou para a presidente.",False,False,True
acabo de descobrir que sulista come camarão com merda e acha normal,True,True,True
"mention E a parte de nordestino ser burro por ter feito o L? Tipo, o relacionamento deles eu acho q tem q resolver eles dois, mas essas falas de merda dele n tem contexto q salve",False,False,False
mention Não é só por causa que esse lixo do Lula é nordestino que ele tem um mínimo de conhecimento seu animal.,False,True,True
"mention mas ce acha mesmo que frances não pensa exatamente a mesma coisa? a gnt só não entende frances e não ta exposto a eles o tempo todo, mas pra eles brasileiro é lixo mas argentino se acha a europa sulamericana, ridiculos, igual sulista kkkk",True,True,True
"mention Aqui se faz, aqui se paga... Treinador Brasileiro é paga pau de time sulista, ainda bem que os times os tratam como lixo",True,True,True
"Eu vi pessoas falando que o nordestino é burro, que o povo brasileiro merece comer lixo. Na hora senti vontade de responder, mas analisei bem e vi que essas pessoas só têm o que comer hoje porquê outras pessoas o alimentam, dei risada e me calei.",True,True,True
mention Só foi o nordestino ex presidiário ganhar que começou a dar merda. 🤷🏻‍♂️,False,True,True
"Acho engraçado a xenofobia com os nordestinos, depois tá lá postando ft de criança comendo lixo na África e diz ter dó",True,True,False
mention Sempre existirão. O ponto é fazer marmanjo de 40 anos mijar na cama sonhando com o surra que levaria se abrisse a boca pra falar merda em público. Hoje eles falam que nordestino é preguiçoso e são incluídos no grupo íntimo da chefia da empresa. Há incentivo ao ódio fascista.,False,False,True
"aproveitando que o babaca do Rodolfo Landim está defendendo essa xenofobica idiota da mulher dele, quero mandar ela e todos os xenofobicos PRA PUTA QUE PARIU bando de desgraçados. o nordeste não precisa de vocês, vocês é que precisam dos nordestinos",True,True,True
sulista é merda,True,True,True
Chico Mineiro sempre falando merda em nome de sua ideologia. Nunca falha.,True,True,False
mention Para o lixo da história sabem quem foi? A Pépaaaaaaaa 😂😂😂🇧🇷🇧🇷,False,False,False
"mention Nordestinos, quando a miséria bater em suas portas, peçam ao papai Lula, seus FDP!!!",True,True,True
"mention Vcs jogam pedras dentro de campo, chutam uma mulher bombeira, invadem pra bater nos jogadores e ainda tem a cara de pau de se fazer de coitados por ser nordestino? Que torcida de merda essa do Sport",False,True,True
"mention Comunas, o saco já explodiu com essa luta de classe constante, incluindo feminismo/machismo, pobres/ricos, trabalhadores/patrões, sulistas/nordestinos, brancos/negros, ateus/crentes, vão a merda, e fora #ForaLulaLadrao! Agora é #ZemaPresidente #NOVO30, #MoroVice, MARCEL e DELTAN",False,True,True
"E a esquerda carioca vai votar nele feliz de novo, sambando, porque a outra opção será FLÁVIO BOLSONARO. Não adianta ficar falando “mas a esquerda carioca…” quando quem se apresenta pela esquerda aqui É SÓ MERDA.",True,True,True
"mention A merda é tão grande, que até a água que o Bolsonaro havia levado ao povo nordestino, mandaram fechara chegada da mesma para que a máfia do caminhão pipa volte a operar, nada ruim né, só um pequeno retrocesso e prova deque a preocupação sempre foi em enganar o povo mesmo.",False,True,True
"mention estive presente em 20 jogos no ano passado, fui no galo x flamengo na casa dos caras sem medo, já tô com passagem comprada pros primeiros jogos do galo no mineiro mesmo no interior e vou falar na sua cara sim kkkkkkk tá se achando pq seu merda??",True,True,True
"eu não sei qual artista se denominou com funk carioca porque não tem literalmente nada disso nos meus mais ouvidos, parabéns SEU MERDA você fudeu meu wrapped e tirou o mpb ou samba que sempre aparecem espero que morra",True,True,True
"mention Sul é nojento e entupido de gente lixo Falo sem medo fodace, só fatos. De todos os sulistas q tive contato, poucos prestavam abraços",True,True,True
"mention Olha,sinto lhe dizer,mas o q faz SC ser o que é, é justamente seu povo. Assim como o ddd 021 é um lixo é o carioca…",True,True,True
mention Teve 14 anos de PT no governo da nação e n levou água para as torneiras dos nordestinos vc ruim lixo,True,True,True
"Organização merda e arbitragem merda, parabéns pelo empenho em acabar com o campeonato carioca, ferj",True,True,False
"Por ser nordestino, o goleiro santos tbm é considerado um carrapato, pela esposa(lixo) do presidente do flamengo",True,True,True
"mention Mais um que falou e falou merda. Primeira coisa, esse ônibus que foi depredado, foi comprado com dinheiro público, com dinheiro do contribuinte carioca. Segurança pública é dever só Estado e não do município, vê se aprende.",True,True,True
"Incrível como o Campeonato Carioca virou um lixo. Atraso, juíz ruim, cera, anti-jogo liberado. 🤡",False,True,True
"Não subestime o carioca de fazer merda. O Cláudio Castro sumiu e deixou o povo que votou nele, na merda. O carioca tem fetiche de ser tratado igual lixo.",True,True,True
"Eu falei que ele era um escroto, mas vocês ai jeitinho de cara carioca good vibes que você vai rindo e fica sem roupa Por isso que a vida amoroso de vocês é um lixo, vocês não tem radar pra macho imprestável",False,True,True
"No fim, sócio no Carioca serve pra absolutamente porra nenhuma, só pra ver Flu e time lixo. Clássico, semifinal e final sendo pagos é de fuder. FERJ tem que acabar pra ontem",False,False,True
"mention Antes de virem falar merda, estudem! Os sulistas já tentaram mais de uma vez separar do Brasil, é o povo mais arrogante e superestimado do país. A imagem é impossível de acontece não sei se perceberam kkkkkk era só pra ser um meme, mas blz 👍🏻",True,True,True
mention SÓ FALA MERDA NÉ MINEIRO,True,True,True
"mention Luladrã0 venceu também na mídia lixo a qual vc é capacho, sou Nordestino e garanto, vamos virar!",False,True,True
Datena só mais um lixo da mídia um puxa saco do carioca. #DatenaLixo,False,True,True
"mention SEU VAGABUNDO MULEKE,O POVO MINEIRO E OS NORDESTINOS TEM DIREITO DE VOTAR COMO TODOS OS BRASILEIROS,VOCÊ É UM MULEKE QUE ACABOU DE CHEGAR NÃO VAMOS ESQUECER OQUE ESTÃO FAZENDO SEU LIXO",True,True,True
"mention E com isso que faltava que vcs do PT arrumavam os votos em cima do sofrimento do próximo, era a garantia de votos né kkkk 3,5 e passou gestão e gestão do PT só prometendo pra deixar os votos dos nordestino que inocentemente acreditaram nesse lixo ladrão de 9 dedos",False,False,True
"mention Eu larguei FLAMENGO basquete vê o franca se gaga todo. Gui deotado pipoqueiro, jau uma merda, het Zé molenga, gustavinho ñ treina, Olivinha tem q se aposentar, mineiro cagão então ñ ganha",False,False,False
infelizmente o governo do pr continua o mesmo lixo oq esperar da ignorância sulista né mores,True,True,True
mention makarov filho da puta sem atitude nordestino fudido a puta dando mole é vc querende a pika do viewr seu merda,True,True,True
sou nordestino e digo: lula não negou água para o nordestino. mas o lixo humano da presidência atual negou humanidade para todo o brasileiro.,False,False,True
mention Deus amado como eu odeio quem fica fazendo guerrinha de região vocês são tão nojento quanto os sulista que ataca o nordeste tudo lixo do mesmo saco,True,True,True
"mention Landim é um ótimo presidente, porém um lixo completo como pessoa assim como aquela que comparou nordestino com carrapato. VAI TOMAR NO CU LANDIM",False,True,True
mention fds carioca lixo,True,True,True
👀🤗 é cada merda que eu vejo no Twitter não tem como,True,False,False
"mention Uma fdp dessa, não sei como ainda tem gente aqui do nordeste que ainda votou nele, depois de tudo que ele, e seus eleitores sempre falaram do nordeste e dos nordestinos, triste…",True,True,True
"mention só espero que gente igual vc e os artistas que se posicionaram a favor da merda, ajudem os nordestinos quando eles estiverem comendo lixo",True,True,True
"mention Tinha que ser do sul ,depois falam que os nordestinos que são analfabetos,ignorantes etc... .Esse Onix é um lixo humano, não entendo como os sulistas ainda votam em cidadão como esse",True,True,True
"mention Só desgraçados nordestinos pra votar no capeta que é vc, quer todos aos seus pés mendigando migalhas.",True,True,True
"mention Você compartilha mentiras o tempo todo, como levar uma denuncia sua a sério? Falsa comunicação de crime é crime, também. Aliás, uma das últimas mentiras foi A NOTA DE FALECIMENTO DA SENHORA. RJ é um lixo. Carioca não sabe votar.",False,True,True
mention Pede para a torcida organizada do Atlético Mineiro que vai dar mais resultado. Essa polícia pode jogar no lixo porque está podre.,True,True,True
"mention Tenho muita vergonha deste pustula ser mineiro, e por mal dos pecados ainda votei nele para me livrar da Dilma, fugi da merda e cai na bosta.",True,True,True
Bando de sulista filhos da puta jogaram a merda da minha janta fora Comida fresca de ontem no lixo Duas da manhã e eu não tenho o que comer nesse inferno,True,True,True
"O problema não é o estado, o problema é a falta de vontade da pessoa pelo menos pesquisar sobre. Com certeza nunca nem veio aqui… E o pior é os mineiro nos comentários reclamando, mas chega o verão tão tudo aqui sujando nossas praias, não sabem nem jogar a porra do lixo no lixo.",True,True,False
"mention Eu acho é pouco, podia rachar o solo e largar o NE no mar, pra ser o continente dos Renans, Sarneys,Baralhos e afins e não mais incomodar quem sustenta o país. Político nordestino é o lixo que destrói o país.",False,True,True
